"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,9,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",146.00,19.00,7.38,1.00,6.19,0.00,4.43,0.00,0.00,1143.00,370.00,198.00,344.00,0.00,231.00,
2016,9,"AA","American Airlines Inc.","ALB","Albany, NY: Albany International",82.00,8.00,2.25,0.00,2.46,0.00,3.29,1.00,0.00,293.00,97.00,0.00,53.00,0.00,143.00,
2016,9,"AA","American Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",30.00,8.00,2.40,0.00,2.99,0.00,2.60,0.00,0.00,361.00,109.00,0.00,102.00,0.00,150.00,
2016,9,"AA","American Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,5.00,3.59,0.00,1.41,0.00,0.00,0.00,0.00,281.00,222.00,0.00,59.00,0.00,0.00,
2016,9,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1056.00,170.00,61.84,5.98,54.30,0.28,47.60,4.00,0.00,8330.00,2884.00,493.00,2146.00,15.00,2792.00,
2016,9,"AA","American Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",744.00,135.00,39.94,4.73,36.58,0.00,53.74,0.00,0.00,8165.00,2668.00,378.00,1349.00,0.00,3770.00,
2016,9,"AA","American Airlines Inc.","BDL","Hartford, CT: Bradley International",323.00,65.00,22.49,2.31,25.20,0.00,15.00,0.00,0.00,3218.00,1404.00,209.00,811.00,0.00,794.00,
2016,9,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",476.00,60.00,24.53,1.04,16.93,0.00,17.50,0.00,0.00,3148.00,1066.00,72.00,813.00,0.00,1197.00,
2016,9,"AA","American Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",92.00,7.00,2.43,0.00,3.18,0.00,1.39,1.00,0.00,267.00,79.00,0.00,110.00,0.00,78.00,
2016,9,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2277.00,520.00,101.30,16.65,288.81,0.17,113.07,23.00,0.00,26646.00,5108.00,1055.00,13547.00,3.00,6933.00,
2016,9,"AA","American Airlines Inc.","BTV","Burlington, VT: Burlington International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"AA","American Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",111.00,11.00,5.76,1.21,2.33,0.00,1.70,0.00,0.00,934.00,429.00,249.00,77.00,0.00,179.00,
2016,9,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",455.00,77.00,32.85,7.07,21.50,0.72,14.86,0.00,0.00,3915.00,1817.00,389.00,825.00,82.00,802.00,
2016,9,"AA","American Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",63.00,6.00,1.95,1.00,1.73,0.59,0.72,0.00,0.00,316.00,154.00,55.00,61.00,20.00,26.00,
2016,9,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",218.00,28.00,14.14,1.32,6.23,0.47,5.84,1.00,1.00,1556.00,924.00,50.00,271.00,7.00,304.00,
2016,9,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7907.00,1044.00,265.04,41.84,395.29,3.69,338.14,44.00,10.00,57513.00,18132.00,3235.00,15058.00,219.00,20869.00,
2016,9,"AA","American Airlines Inc.","CMH","Columbus, OH: Port Columbus International",212.00,29.00,8.92,1.99,10.70,0.00,7.39,0.00,0.00,1519.00,620.00,75.00,315.00,0.00,509.00,
2016,9,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",118.00,17.00,5.69,1.00,5.62,0.00,4.69,0.00,0.00,831.00,195.00,80.00,158.00,0.00,398.00,
2016,9,"AA","American Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",47.00,8.00,3.02,2.00,2.10,0.00,0.88,0.00,0.00,260.00,70.00,66.00,87.00,0.00,37.00,
2016,9,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2301.00,431.00,116.61,22.16,192.62,0.64,98.97,24.00,4.00,21462.00,5875.00,1741.00,7687.00,23.00,6136.00,
2016,9,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",867.00,134.00,43.72,10.11,38.90,0.00,41.28,0.00,0.00,6904.00,2277.00,572.00,1561.00,0.00,2494.00,
2016,9,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",11563.00,1650.00,472.78,64.12,547.46,1.04,564.61,14.00,31.00,97532.00,30063.00,4199.00,20325.00,17.00,42928.00,
2016,9,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",119.00,18.00,5.15,1.61,6.01,0.22,5.01,0.00,0.00,626.00,170.00,61.00,209.00,6.00,180.00,
2016,9,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",440.00,59.00,22.82,2.05,16.81,0.00,17.33,2.00,0.00,3261.00,1610.00,58.00,637.00,0.00,956.00,
2016,9,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",30.00,6.00,4.30,0.00,0.55,0.00,1.15,0.00,0.00,1255.00,1110.00,0.00,42.00,0.00,103.00,
2016,9,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",144.00,19.00,6.49,1.00,5.92,0.00,5.59,0.00,0.00,1016.00,294.00,204.00,161.00,0.00,357.00,
2016,9,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",678.00,168.00,39.10,9.35,89.53,0.00,30.02,4.00,2.00,10420.00,3408.00,537.00,3898.00,0.00,2577.00,
2016,9,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",60.00,14.00,7.67,0.00,3.63,0.00,2.70,0.00,0.00,478.00,242.00,0.00,142.00,0.00,94.00,
2016,9,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",505.00,103.00,32.54,4.78,42.80,0.00,22.88,0.00,0.00,5336.00,1717.00,269.00,1673.00,0.00,1677.00,
2016,9,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",60.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00,
2016,9,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",26.00,4.00,1.98,0.00,1.02,0.00,1.00,0.00,0.00,136.00,73.00,0.00,34.00,0.00,29.00,
2016,9,"AA","American Airlines Inc.","HNL","Honolulu, HI: Honolulu International",214.00,47.00,24.35,0.00,15.85,0.00,6.80,0.00,1.00,2930.00,1294.00,0.00,392.00,0.00,1244.00,
2016,9,"AA","American Airlines Inc.","HOU","Houston, TX: William P Hobby",54.00,10.00,5.21,1.71,2.33,0.00,0.74,0.00,0.00,422.00,165.00,49.00,168.00,0.00,40.00,
2016,9,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",206.00,42.00,11.90,1.77,17.63,0.00,10.70,0.00,1.00,2033.00,620.00,84.00,642.00,0.00,687.00,
2016,9,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",681.00,114.00,44.77,7.84,33.48,0.75,27.15,3.00,2.00,8670.00,4673.00,507.00,1669.00,15.00,1806.00,
2016,9,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",78.00,10.00,4.84,0.00,4.18,0.00,0.98,1.00,0.00,603.00,311.00,0.00,243.00,0.00,49.00,
2016,9,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",110.00,11.00,3.58,0.83,5.32,0.00,1.26,0.00,0.00,480.00,97.00,91.00,198.00,0.00,94.00,
2016,9,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",339.00,50.00,21.38,1.12,19.01,0.00,8.49,0.00,0.00,2492.00,1184.00,49.00,870.00,0.00,389.00,
2016,9,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",90.00,24.00,12.92,0.00,4.17,0.00,6.91,0.00,0.00,1862.00,877.00,0.00,232.00,0.00,753.00,
2016,9,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",335.00,48.00,22.14,3.00,14.37,0.00,8.49,5.00,0.00,2284.00,1201.00,86.00,627.00,0.00,370.00,
2016,9,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1397.00,318.00,87.32,14.83,154.59,0.96,60.30,1.00,4.00,18249.00,5634.00,925.00,6652.00,68.00,4970.00,
2016,9,"AA","American Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",52.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,230.00,42.00,0.00,30.00,0.00,158.00,
2016,9,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1180.00,206.00,80.13,3.60,77.03,0.15,45.09,5.00,4.00,11556.00,5574.00,141.00,3035.00,6.00,2800.00,
2016,9,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3204.00,527.00,166.23,26.23,173.73,0.37,160.44,7.00,2.00,32872.00,13318.00,1571.00,6414.00,12.00,11557.00,
2016,9,"AA","American Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",30.00,6.00,1.48,0.00,1.95,0.00,2.57,0.00,0.00,289.00,116.00,0.00,91.00,0.00,82.00,
2016,9,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",2239.00,472.00,96.06,16.34,269.48,1.00,89.11,29.00,2.00,25387.00,4822.00,1058.00,13481.00,15.00,6011.00,
2016,9,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",58.00,10.00,5.69,0.00,4.15,0.00,0.17,0.00,0.00,476.00,353.00,0.00,119.00,0.00,4.00,
2016,9,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",436.00,61.00,21.41,1.90,20.56,0.00,17.13,0.00,0.00,2917.00,1340.00,100.00,748.00,0.00,729.00,
2016,9,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1407.00,340.00,106.12,15.20,138.43,1.45,78.80,2.00,8.00,20031.00,7126.00,1054.00,6359.00,62.00,5430.00,
2016,9,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",30.00,1.00,0.00,0.00,0.05,0.00,0.95,1.00,0.00,19.00,0.00,0.00,1.00,0.00,18.00,
2016,9,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",247.00,36.00,18.90,3.35,4.71,0.00,9.04,0.00,0.00,2729.00,1408.00,298.00,206.00,0.00,817.00,
2016,9,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",80.00,14.00,6.08,0.00,3.24,0.00,4.68,0.00,0.00,677.00,341.00,0.00,103.00,0.00,233.00,
2016,9,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",3998.00,758.00,222.77,16.85,324.72,0.67,192.99,9.00,7.00,46223.00,17047.00,1399.00,12955.00,14.00,14808.00,
2016,9,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",160.00,32.00,13.53,1.96,10.35,0.00,6.16,0.00,1.00,1287.00,619.00,60.00,423.00,0.00,185.00,
2016,9,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",722.00,128.00,46.48,4.17,43.75,0.00,33.60,1.00,3.00,6597.00,2303.00,246.00,1903.00,0.00,2145.00,
2016,9,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",484.00,75.00,31.97,2.28,18.57,0.00,22.18,1.00,0.00,3952.00,1558.00,176.00,595.00,0.00,1623.00,
2016,9,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",82.00,7.00,5.84,0.00,1.00,0.00,0.16,0.00,0.00,269.00,244.00,0.00,18.00,0.00,7.00,
2016,9,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",124.00,25.00,12.54,0.00,10.45,0.30,1.71,0.00,2.00,1458.00,939.00,0.00,333.00,9.00,177.00,
2016,9,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",140.00,17.00,4.38,3.00,3.17,0.00,6.45,0.00,0.00,769.00,173.00,91.00,140.00,0.00,365.00,
2016,9,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",171.00,16.00,7.02,1.00,3.71,0.00,4.27,0.00,0.00,784.00,358.00,20.00,173.00,0.00,233.00,
2016,9,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",198.00,32.00,9.57,0.07,9.37,0.00,12.99,2.00,0.00,1852.00,1052.00,5.00,347.00,0.00,448.00,
2016,9,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5036.00,907.00,205.80,48.40,417.75,1.82,233.23,4.00,5.00,57651.00,17992.00,3342.00,20147.00,64.00,16106.00,
2016,9,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",129.00,20.00,6.75,1.12,9.90,0.00,2.22,1.00,0.00,953.00,420.00,90.00,273.00,0.00,170.00,
2016,9,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",293.00,56.00,14.70,2.00,26.67,0.00,12.64,0.00,1.00,2693.00,898.00,120.00,1085.00,0.00,590.00,
2016,9,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",330.00,61.00,31.90,2.87,15.38,0.00,10.84,1.00,0.00,3645.00,2308.00,234.00,504.00,0.00,599.00,
2016,9,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3438.00,612.00,165.21,23.39,256.92,1.51,164.97,17.00,5.00,35510.00,11017.00,1700.00,10710.00,51.00,12032.00,
2016,9,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4106.00,442.00,173.14,12.33,117.85,0.60,138.07,24.00,5.00,23392.00,10598.00,603.00,3573.00,46.00,8572.00,
2016,9,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",434.00,57.00,22.40,3.43,14.78,0.00,16.39,1.00,0.00,2674.00,797.00,262.00,507.00,0.00,1108.00,
2016,9,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",30.00,6.00,2.22,0.00,2.07,0.00,1.71,0.00,0.00,318.00,67.00,0.00,194.00,0.00,57.00,
2016,9,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",30.00,3.00,1.00,0.00,1.56,0.00,0.44,0.00,0.00,160.00,56.00,0.00,97.00,0.00,7.00,
2016,9,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",158.00,24.00,11.52,0.16,6.04,0.00,6.28,0.00,0.00,1018.00,445.00,4.00,242.00,0.00,327.00,
2016,9,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",60.00,11.00,3.43,1.16,5.41,0.00,1.00,0.00,0.00,492.00,245.00,96.00,109.00,0.00,42.00,
2016,9,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",748.00,137.00,45.33,6.26,41.29,0.00,44.12,2.00,1.00,6936.00,2196.00,488.00,1496.00,0.00,2756.00,
2016,9,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",242.00,39.00,12.24,2.00,16.10,0.00,8.66,1.00,1.00,1896.00,674.00,145.00,712.00,0.00,365.00,
2016,9,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",181.00,23.00,11.67,0.00,8.05,0.00,3.28,0.00,0.00,1212.00,737.00,0.00,189.00,0.00,286.00,
2016,9,"AA","American Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",56.00,9.00,5.63,0.18,2.24,0.00,0.96,0.00,0.00,460.00,267.00,19.00,83.00,0.00,91.00,
2016,9,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",230.00,46.00,13.61,2.09,24.27,0.23,5.81,0.00,1.00,2151.00,598.00,115.00,1059.00,8.00,371.00,
2016,9,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",694.00,129.00,49.05,1.55,43.32,0.16,34.92,1.00,0.00,6600.00,2820.00,101.00,1414.00,5.00,2260.00,
2016,9,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",429.00,59.00,26.59,3.75,17.03,0.00,11.63,0.00,0.00,3553.00,2047.00,147.00,842.00,0.00,517.00,
2016,9,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",26.00,3.00,1.71,0.00,0.30,0.00,0.99,0.00,0.00,151.00,53.00,0.00,7.00,0.00,91.00,
2016,9,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",756.00,135.00,45.76,3.87,47.52,0.00,37.84,0.00,1.00,7007.00,2477.00,213.00,2002.00,0.00,2315.00,
2016,9,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1335.00,277.00,77.65,8.20,118.43,0.16,72.57,0.00,1.00,15007.00,4649.00,516.00,4846.00,3.00,4993.00,
2016,9,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",334.00,50.00,21.18,0.83,15.35,0.73,11.91,1.00,0.00,2264.00,1054.00,30.00,556.00,27.00,597.00,
2016,9,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",344.00,77.00,33.16,5.33,25.56,0.00,12.94,0.00,1.00,3874.00,1981.00,273.00,996.00,0.00,624.00,
2016,9,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",340.00,48.00,21.42,1.98,10.18,1.00,13.42,0.00,3.00,2511.00,1243.00,88.00,398.00,17.00,765.00,
2016,9,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",297.00,46.00,17.92,0.93,11.94,0.57,14.65,1.00,0.00,3063.00,1438.00,104.00,478.00,55.00,988.00,
2016,9,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",493.00,52.00,19.70,1.61,17.20,1.00,12.48,0.00,1.00,1776.00,781.00,40.00,483.00,32.00,440.00,
2016,9,"AA","American Airlines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",662.00,89.00,37.00,6.03,21.41,0.00,24.56,0.00,0.00,4775.00,2168.00,457.00,740.00,0.00,1410.00,
2016,9,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",112.00,29.00,13.66,2.77,8.12,0.00,4.45,0.00,0.00,1551.00,763.00,228.00,314.00,0.00,246.00,
2016,9,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",30.00,3.00,0.46,1.00,0.41,0.88,0.25,0.00,0.00,136.00,11.00,87.00,10.00,22.00,6.00,
2016,9,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",52.00,12.00,3.30,0.00,5.10,0.00,3.59,0.00,0.00,557.00,102.00,0.00,204.00,0.00,251.00,
2016,9,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",885.00,181.00,59.76,10.67,60.12,0.00,50.46,3.00,3.00,9883.00,3174.00,639.00,2890.00,0.00,3180.00,
2016,9,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",238.00,42.00,12.99,1.20,10.44,0.00,17.36,0.00,0.00,2226.00,642.00,55.00,544.00,0.00,985.00,
2016,9,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",204.00,31.00,10.93,0.60,11.74,0.00,7.72,0.00,0.00,1485.00,497.00,29.00,454.00,0.00,505.00,
2016,9,"AA","American Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",56.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,87.00,0.00,0.00,87.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1068.00,82.00,25.61,0.38,28.29,2.56,25.17,7.00,0.00,3341.00,1508.00,6.00,681.00,51.00,1095.00,
2016,9,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",52.00,5.00,1.81,0.00,2.33,0.00,0.86,0.00,0.00,135.00,47.00,0.00,69.00,0.00,19.00,
2016,9,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",44.00,3.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,61.00,29.00,0.00,16.00,0.00,16.00,
2016,9,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",81.00,4.00,1.86,0.87,1.27,0.00,0.00,3.00,0.00,161.00,74.00,26.00,61.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",30.00,2.00,0.59,0.00,0.84,0.00,0.57,0.00,0.00,50.00,17.00,0.00,21.00,0.00,12.00,
2016,9,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",146.00,31.00,4.36,0.00,23.11,0.00,3.52,0.00,0.00,1258.00,314.00,0.00,853.00,0.00,91.00,
2016,9,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",77.00,4.00,0.00,2.62,1.38,0.00,0.00,1.00,3.00,153.00,0.00,116.00,37.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",88.00,4.00,1.35,0.00,1.65,0.00,1.00,0.00,0.00,127.00,38.00,0.00,31.00,0.00,58.00,
2016,9,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,4.00,0.38,0.00,2.71,0.00,0.91,0.00,0.00,167.00,14.00,0.00,72.00,0.00,81.00,
2016,9,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",17.00,3.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,100.00,43.00,0.00,57.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",120.00,19.00,7.18,0.00,10.52,0.00,1.30,0.00,0.00,728.00,426.00,0.00,266.00,0.00,36.00,
2016,9,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",120.00,8.00,4.65,0.00,2.96,0.00,0.39,0.00,0.00,609.00,496.00,0.00,106.00,0.00,7.00,
2016,9,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",116.00,12.00,2.24,0.00,8.88,0.00,0.89,0.00,0.00,285.00,71.00,0.00,198.00,0.00,16.00,
2016,9,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",30.00,6.00,2.15,0.00,3.85,0.00,0.00,0.00,0.00,289.00,184.00,0.00,105.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",60.00,13.00,2.78,0.00,9.63,0.00,0.59,0.00,0.00,405.00,95.00,0.00,284.00,0.00,26.00,
2016,9,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",172.00,10.00,4.28,0.00,2.21,0.97,2.54,1.00,0.00,369.00,149.00,0.00,52.00,60.00,108.00,
2016,9,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,4.00,0.94,0.00,3.06,0.00,0.00,0.00,1.00,165.00,68.00,0.00,97.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",116.00,14.00,4.75,0.00,7.29,0.00,1.96,0.00,0.00,476.00,279.00,0.00,146.00,0.00,51.00,
2016,9,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Honolulu International",169.00,21.00,7.20,1.00,11.11,0.00,1.69,1.00,0.00,507.00,210.00,24.00,236.00,0.00,37.00,
2016,9,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",30.00,7.00,2.49,0.00,2.51,0.00,2.00,0.00,0.00,307.00,116.00,0.00,148.00,0.00,43.00,
2016,9,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",44.00,5.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,92.00,0.00,0.00,74.00,0.00,18.00,
2016,9,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,3.00,0.09,0.00,1.32,0.00,1.59,0.00,1.00,68.00,2.00,0.00,30.00,0.00,36.00,
2016,9,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",338.00,35.00,8.73,2.99,11.77,2.00,9.51,2.00,0.00,1185.00,340.00,142.00,251.00,38.00,414.00,
2016,9,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",73.00,5.00,1.79,0.00,3.21,0.00,0.00,0.00,1.00,211.00,133.00,0.00,78.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",194.00,20.00,6.21,1.37,8.28,0.00,4.15,0.00,1.00,654.00,223.00,81.00,215.00,0.00,135.00,
2016,9,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",344.00,23.00,8.80,0.00,10.47,0.00,3.72,0.00,1.00,1152.00,398.00,0.00,584.00,0.00,170.00,
2016,9,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",688.00,60.00,14.64,0.00,41.18,0.00,4.17,0.00,1.00,2599.00,618.00,0.00,1833.00,0.00,148.00,
2016,9,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",77.00,8.00,2.40,0.00,4.09,0.00,1.51,0.00,0.00,356.00,103.00,0.00,99.00,0.00,154.00,
2016,9,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",44.00,4.00,0.74,0.00,2.45,0.00,0.81,0.00,0.00,87.00,17.00,0.00,54.00,0.00,16.00,
2016,9,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",61.00,10.00,1.45,0.00,8.55,0.00,0.00,0.00,0.00,443.00,46.00,0.00,397.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",60.00,7.00,1.35,0.00,4.40,0.00,1.26,0.00,0.00,297.00,85.00,0.00,145.00,0.00,67.00,
2016,9,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",30.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,55.00,23.00,0.00,32.00,0.00,0.00,
2016,9,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",158.00,17.00,6.00,0.00,3.00,0.00,8.00,0.00,0.00,1012.00,462.00,0.00,109.00,0.00,441.00,
